Category,Values
Drama,0.09349803605485425
Drama,0.08200175465079865
Drama,-0.0003902344032778863
Drama,0.0749248339188695
Drama,0.07377333608370765
Drama,0.053851842984601536
Drama,0.02906113465584841
Drama,0.12308723896857518
Drama,0.07037726324152918
Drama,0.10703589128664831
Drama,0.08491513543624374
Drama,0.06256852776093402
Drama,0.09749736463420351
Drama,0.03262129275203262
Drama,0.048398748751808586
Drama,0.10619207570591645
Drama,0.0505042874439426
Drama,0.08208345892883152
Drama,0.09505612624090898
Drama,0.12075332276419229
Drama,-0.005432611131274564
Drama,0.10009841948718595
Drama,0.023559756916992906
Drama,0.08106046046629009
Drama,0.08489970417954674
Drama,0.14098797920727688
Drama,0.05187001304202542
Drama,0.043924888611736254
Drama,0.1480922380306179
Drama,0.0423637291490915
Drama,0.05014671914179512
Drama,0.027113184378141638
Drama,0.01054268778218359
Drama,0.09799345710476741
Drama,0.05199085556021046
Drama,0.06531956073519353
Drama,0.0604419365595432
Drama,0.10591989397167217
Drama,0.04148910033569124
Drama,0.06564038867115776
Drama,0.09852943948819909
Drama,0.13061195763722813
Drama,0.09794817576175259
Drama,0.037462823763431075
Drama,0.0936545104201354
Drama,0.00570825657648318
Drama,0.09243253991334578
Drama,0.09680069909453282
Drama,0.05824065046550471
Drama,0.03874164342137567
Drama,0.06877262805879283
Drama,0.011981051442017962
Drama,0.06300836148848485
Drama,0.09467326376548646
Drama,0.06239480759908779
Drama,0.004896520203268696
Drama,0.058158394596188066
Drama,0.06555044298592681
Drama,0.1389574452792844
Drama,0.020767469866734528
Drama,0.04933925517338295
Drama,0.12351195320389632
Drama,0.06812957966050735
Drama,0.08062890425123648
Documentary,0.07002920086449511
Documentary,0.0631942953618486
Musical,0.1049271737684836
Musical,0.11000600617499444
Musical,0.07002920086449511
Horror,0.0029602733448887207
Horror,0.0088879127408539
Horror,-0.021981834436471538
Horror,-0.001108484961640314
Horror,0.02643761815413314
Horror,0.07123774670941739
Horror,0.06628753543053756
Horror,0.05502427778171485
Horror,0.03244552252104659
Horror,-0.01985377331854388
Horror,0.03208185465328321
Horror,0.03197590472331992
Horror,0.06825320341758705
Horror,0.016344090386553763
Horror,0.005121217134798958
Horror,0.058284196104913075
Horror,0.006779159877847699
Horror,-0.004866212875596261
Horror,0.0014441011204403785
Horror,0.035237431895632214
Horror,0.019755307172928938
Horror,0.030664130457210587
Horror,-0.030740816437758847
Horror,0.00967661627588095
Horror,0.04867208852468284
Horror,0.025723685352885824
Horror,0.059375596414123086
Horror,0.04688906608455733
Horror,0.05172942287930684
Horror,-0.0060402562500067964
Horror,0.014512723636494598
Horror,0.04304893468178978
Horror,0.04896464117332764
Horror,0.0007108786530274067
Horror,0.0423637291490915
Horror,0.043492017080190536
Horror,0.00570825657648318
Horror,-0.0027674297527238456
Sport,0.061037873671417414
Sport,0.08757977812337009
Sport,0.05428650811667442
Sport,0.05546162457471994
Sport,0.12075332276419229
Sport,0.06239480759908779
History,0.023364796759455467
History,0.044076294636900645
History,0.03848117050498001
History,0.06236350192600199
History,0.046458721444702845
History,0.11453986154181443
History,0.019074005393747925
History,0.027551510914199672
History,0.047874055626491434
History,0.07622817588871898
History,0.02906113465584841
History,0.09749736463420351
History,0.05187001304202542
History,0.04148910033569124
History,0.09243253991334578
History,0.03874164342137567
History,0.004896520203268696
History,0.058158394596188066
History,0.06812957966050735
Short,0.12113899045937879
